athlete_id,ELO,counted_races,name,country,last_race,races_sequence,elo_sequence
43623,983.485391443619,1,Geert Janssens,,,,
50492,1003.83045104342,1,Geir Asphaug,,,,
132357,979.960219025338,1,Gen Lin Foo,,,,
33788,978.381398783766,1,Genaro Fernandez,,,,
92765,979.418642754963,1,Genaro Teruggi,,,,
47611,1231.79617207596,56,Genis Grau,,,,
25272,910.636889843101,13,Genki Misawa,,,,
26766,971.600705610479,1,Gennady Rojkov,,,,
64535,979.631344897748,1,Gennaro Lamberti,,,,
26762,974.324109865798,1,Gennaro Noviello,,,,
104247,1086.96060141825,47,Genta Uchida,,,,
10211,962.030937550096,2,Geoff Hanckel,,,,
73456,978.287404834853,1,Geoff Waterman,,,,
10778,895.319566948578,6,Geoffrey Nenninger,,,,
66756,1018.24572929123,1,Georg Fuchs,,,,
25919,1001.84020440339,1,Georg Partlic,,,,
102910,968.728691448361,1,George Billy,,,,
71159,976.452425232867,2,George Goodwin,,,,
76453,943.055388091041,3,George Gwynn,,,,
106318,975.265499654773,1,George Iulian Murar,,,,
64988,982.929061340948,1,George McDonald,,,,
54473,980.533089034385,1,George Pengas,,,,
145943,1014.31086681216,1,George Sofokleous,,,,
50213,974.75380839494,1,George Sutherland,,,,
9878,973.779646953212,1,George Van Rensburg,,,,
29794,1000.95396013497,3,George Vella,,,,
89654,852.505082336751,15,George Vilog,,,,
145509,993.660079478757,1,Georges Britchk,,,,
11909,964.981297766951,3,Georges Him,,,,
11906,993.307310410718,2,Georges Muller,,,,
145838,978.222271572143,1,Georges Seux,,,,
31585,980.969889171135,1,Georgi Naydenov,,,,
121362,977.375956318095,1,Georgi Ognyanov,,,,
67062,1012.14214153852,1,Georgi Popov,,,,
115337,984.357774499913,1,Georgi Valchev,,,,
64352,965.187210147383,5,Georgios Alyfantis,,,,
81560,988.666599934199,1,Georgios Karotsis,,,,
74835,971.782658064046,1,Georgios Saraidaris,,,,
148097,1008.42167929335,1,Georgios Xanthos,,,,
102395,1048.98254807306,5,Georgiy Klimenko,,,,
31956,980.003346135977,6,Georgy Kaurov,,,,
7445,831.13979309842,12,Geovanny Francisco Marmol,,,,
160860,984.269560291398,1,Gerald Fortuit,,,,
5723,906.470940893175,49,Gerald Horvath,,,,
144717,984.664181858128,1,Gerald Slacik,,,,
161005,969.96707722142,1,Gerald Vairo,,,,
21355,1005.9183860538,6,Gerald Will,,,,
160924,977.912901149185,1,Gerard Beuzelin,,,,
161011,968.955790539705,1,Gerard Dubromel,,,,
145852,969.916928060693,1,Gerard Michel,,,,
122912,990.468216085606,1,Gerard O'Sullivan,,,,
159985,1011.57430069772,1,Gerard Ursem,,,,
157927,974.090143004137,1,Gerard Yeo Tse Yuen,,,,
7430,917.981860036547,12,Gerardo Basterrechea,,,,
31504,984.932050268313,1,Gerardo Correa,,,,
69873,895.812487966978,4,Gerardo Leon,,,,
26390,983.30654329978,3,Gerardo Lima,,,,
10948,750.236803673852,70,Gerardo Vergara,,,,
7774,985.597049398379,6,Gerbert Van Den Biggelaar,,,,
21373,1040.190171455,5,Gerd Amrhein,,,,
116270,1121.0633227636,9,Gergely Kiss,,,,
92568,939.390355803931,4,Gergo Simon,,,,
124975,1021.73347378841,4,Gergő Dobi,,,,
94447,965.142644594682,7,Gergő Soós,,,,
9598,973.355242333598,6,Gerhard De Bruin,,,,
72468,998.491019933617,1,Gerhard Gales,,,,
144696,999.880965074911,1,Gerhard Krawagna,,,,
160950,973.578815370404,1,Gerhard Krummel,,,,
151587,1010.32402835038,1,Geri Lang,,,,
116895,989.263436660718,1,German Acevedo Viñoly,,,,
98012,966.497552675456,2,German Marmol Ruiz,,,,
72474,999.83838835467,1,Gernot Konzer,,,,
148441,1022,1,Gernot Rupp,,,,
144735,973.475370669317,1,Gernot Winkler,,,,
41378,952.640151198354,3,Gerrad Lewin,,,,
10647,981.935912426203,1,Gerrie Calinawan,,,,
20436,976.868131558755,2,Gerrit Schutte,,,,
93548,990.261274518977,1,Gerrit Völker,,,,
61238,1028.78825757588,1,Gerrit-Jan Reimer,,,,
151635,989.63715966351,1,Gerry Twerenbold,,,,
148881,1018.79777699569,1,Gerry Van Helmond,,,,
10378,984.772306784779,1,Gerson Alfredo Rivera Herniquex,,,,
69647,989.346793281756,1,Gerson Hondoy,,,,
66564,968.557797743036,2,Gersson Gomez,,,,
64504,950.962976859008,2,Gert Van Uliet,,,,
167641,1001.33772096047,4,Gerónimo Dherete,,,,
47638,962.943700211318,2,Gi Chang Hong,,,,
26883,970.402854318506,1,Giampaolo Sala,,,,
160139,999.438860517131,1,Giampaolo Zecchinelli,,,,
71084,1014.71808994795,1,Gian Luca Calfapietra,,,,
12817,1001.76343531388,1,Gian Wolfaardt,,,,
39001,977.747694282595,1,Gian-Nicola De Dominicis,,,,
151616,997.717967744319,1,Gianantonio Scaramuzza,,,,
122063,986.660675040597,3,Giancarlo Bettin,,,,
10987,954.49364136062,3,Giancarlo Mota,,,,
6409,830.036487995868,27,Gianfranco Mione,,,,
71738,1326.43271508413,56,Gianluca Pozzatti,,,,
80953,980.12957009002,2,Gianluca Purzer,,,,
71119,974.812207595013,1,Gianluca Verasani,,,,
151654,982.202816229167,1,Gianni Ardoino,,,,
73158,982.042045413758,1,Gianni Pala,,,,
81563,978.561336776304,1,Giannis Konstas,,,,
69138,939.943641778745,5,Giannis Koutsogiannis,,,,
6242,909.91675167347,15,Giannis Mouhos,,,,
7926,989.515173344345,2,Giannis Repoulis,,,,
98473,987.404536334086,20,Gianpietro De Faveri,,,,
66067,975.645972486231,1,Giarraputo Philip,,,,
9583,950.904478303312,2,Gibran Gamboa,,,,
72665,945.443276270899,3,Gideon Benade,,,,
20694,974.035922406301,1,Gijs Klerkx,,,,
108785,951.041282807183,9,Gil Cuauhtli Rivera,,,,
22434,988.577232856411,1,Gil Eduardo Brown,,,,
6547,978.868103012881,1,Gil Hwan Lee,,,,
39659,894.429383285586,17,Gil Maia,,,,
9905,984.15624802411,3,Gilbert Sophie,,,,
5346,867.588860650107,98,Gilberto Gonzalez,,,,
23832,963.725352498661,2,Gilberto Lander,,,,
66221,984.112925570756,1,Gilberto Molina,,,,
75882,1012.06810330725,2,Giles Clayton,,,,
18438,990.064258416951,2,Gilles Cottyn,,,,
145371,1013.30793500923,1,Gilles Dannecker,,,,
151689,969.596755623106,1,Gilles De Reyff,,,,
66213,992.779592237423,1,Gilles Demers,,,,
71440,947.314872732941,2,Gilles Lempereur,,,,
160918,979.06865735686,1,Gilles Musson,,,,
160212,987.158950810585,1,Gilles Oncina,,,,
7049,1008.27545572486,3,Gilles Reboul,,,,
149872,991.926445167244,1,Gilles Seguin,,,,
160732,986.870011758666,1,Gilles Vicente,,,,
124694,987.136269381984,2,Gino Caleb Esparza Gutierrez,,,,
6748,993.014054106626,3,Gino Ernest Ng,,,,
10850,1042.19433425995,9,Giorgio Roveda,,,,
17281,993.345086329477,1,Giorgios Faitatzoglou,,,,
92089,953.962147053793,3,Giorgos Daniil,,,,
64537,973.387442458723,1,Giovambattista Pisano,,,,
124830,974.838084898752,1,Giovanni Alamilla,,,,
72484,986.364704144143,1,Giovanni Maccanti,,,,
21456,972.646424251136,1,Giovanni Mucciacciaro,,,,
149832,982.362711281079,1,Giovanni Temani Moschetti,,,,
121199,989.467057567412,2,Giulio Ehses,,,,
11061,1091.69108440163,28,Giulio Molinari,,,,
30721,987.914678547103,5,Giulio Pugliese,,,,
33706,1035.71951347087,14,Giulio Soldati,,,,
5666,953.180408226149,40,Giuseppe Ferraro,,,,
123460,1015.49728279272,9,Gjalt Panjer,,,,
145896,974.01851125889,1,Glen Errington,,,,
67018,1009.51759886736,1,Glen Flint,,,,
6134,1004.34520055446,11,Glen Gore,,,,
151741,988.668839544282,1,Glen Hurley,,,,
151498,991.560980671481,1,Glen Mangum,,,,
17875,1010.9533840656,1,Glenn Baltrop,,,,
5590,997.74618428643,4,Glenn Barltrop,,,,
49420,1117.01658193938,16,Glenn Cook,,,,
69794,978.410897387199,1,Glenn Wesseling,,,,
15119,1035.31536226933,12,Glynde Mangum,,,,
18304,984.177397259312,1,Goering Gutierrez,,,,
70340,994.886779330076,1,Goher Mostafa Rasol,,,,
11246,975.340204944513,2,Gokhan Tama,,,,
84142,991.026732459685,1,Golibjon Kuzibaev,,,,
66804,984.72787908948,1,Gonzalo Ceballos Cortes,,,,
45938,981.571742362062,1,Gonzalo Puig,,,,
15371,1035.56146046168,91,Gonzalo Raul Tellechea,,,,
69030,1025.2723370094,3,Gonzalo Tavera Perez,,,,
28176,939.75825644092,2,Gonzalo Tisi Yavar,,,,
123744,1007.59907410611,1,Gonçalo Balbino,,,,
38925,970.055369398699,1,Gonçalo Neves,,,,
123730,974.723857593803,9,Gonçalo Oliveira,,,,
111128,982.63548117589,1,Gonçalo Santos,,,,
66344,970.542399017628,1,Goran Lisnjic,,,,
61093,969.696269747609,1,Goran Mizic,,,,
22257,1015.42384720366,3,Goran Modrusan,,,,
6240,875.641714700729,17,Gordan Petkovic,,,,
21475,966.807170952962,2,Gordan Zelinka,,,,
47188,1205.69989465872,50,Gordon Benson,,,,
28445,983.605951346473,2,Gordon Camenzuli,,,,
110420,1013.03680798713,2,Gordon Chad,,,,
31724,974.90178643972,1,Gordon Roy,,,,
124445,973.564882576831,1,Graeme Donaldson,,,,
105555,977.521108376917,1,Graham Fraser,,,,
33139,916.330164576274,16,Graham Leitch,,,,
5821,1002.78734788611,44,Graham O'Grady,,,,
129721,979.464667194533,1,Grant Bullington,,,,
7823,970.11886080703,11,Grant Burwash,,,,
10198,1040.67019342774,8,Grant Fillmore,,,,
21713,1004.25160139657,4,Grant Fillmore,,,,
6220,1020.21428301056,1,Grant Fullmore,,,,
149014,978.551611318706,1,Grant Reid,,,,
49237,1157.43528204754,59,Grant Sheldon,,,,
26242,1010.90590463471,1,Grant Webster,,,,
54478,989.421977923274,1,Grant Webster,,,,
132938,887.147215278817,6,Grant Wiggins,,,,
166042,978.138257674853,1,Grayson Westgate,,,,
5298,1229.27432238292,93,Greg Bennett,,,,
158264,1244.94141858672,54,Greg Billington,,,,
41379,942.313183362356,3,Greg Critchley,,,,
28615,1020.6825247809,2,Greg Fraine,,,,
15227,972.764242786074,1,Greg Fraiss,,,,
67126,953.640626912427,2,Greg Hopkins,,,,
154662,980.356635503281,1,Greg Jordan,,,,
29105,969.825723258684,1,Greg Mueller,,,,
6424,961.919782438207,6,Greg Remaly,,,,
61376,909.984694402034,5,Greg Stubbs,,,,
109692,972.493397330714,1,Greg Terrill,,,,
16159,987.649885594336,1,Greg Thompson,,,,
50451,1039.73016738869,2,Greg Timewell,,,,
49539,946.913757729658,2,Greg Turner,,,,
10420,954.31375830765,21,Greg Von Holdt,,,,
6257,1031.92567448886,1,Greg Watson,,,,
72018,971.605042775865,1,Greg Weatherall,,,,
10421,1290.18065081235,24,Greg Welch,,,,
155396,980.792698807999,3,Greg Whiteley,,,,
66589,997.378852337786,1,Greg Woods,,,,
14399,994.991854854459,5,Grega Hocevar,,,,
61039,995.716635503281,1,Grega Rocevar,,,,
40707,968.32954850791,1,Grega Zore,,,,
25535,959.103425950291,3,Gregoire Berthon,,,,
154127,1030,1,Gregoire Millet,,,,
10858,1211.18238964735,73,Gregor Buchholz,,,,
61088,983.335614009904,1,Gregor Janezic,,,,
41831,1143.85755078543,54,Gregor Payet,,,,
149006,971.760834688158,1,Gregorie Aguilar,,,,
31484,978.677149313405,1,Gregory Ahlbach,,,,
30633,1078.36230721911,49,Gregory Barnaby,,,,
121648,974.736052430816,1,Gregory Baustert,,,,
96791,977.629802542273,1,Gregory Berge,,,,
68991,983.624720314656,2,Gregory Bouttier,,,,
46310,985.444484114025,3,Gregory Carr,,,,
72634,903.648261054302,12,Gregory Ernest,,,,
156550,968.756875694579,3,Gregory Harper,,,,
160238,948.91019174235,14,Griff Morgan,,,,
88262,969.639522151639,1,Griffin Bailey,,,,
42637,978.904225619283,1,Grigoris Skoularikis,,,,
79510,984.709042505794,5,Grigoris Souvatzoglou,,,,
73205,1007.36135720113,12,Grigory Antipov,,,,
13207,987.280743616849,2,Grygory Kozub,,,,
13639,984.33494264622,1,Grzegorz Kozuchowski,,,,
14400,991.313970519641,1,Grzegorz Zgliczynski,,,,
25165,1163.59034244459,31,Grégory Rouault,,,,
11809,998.176294634778,1,Grégory Vinot,,,,
5825,985.23145602759,4,Guangine Qiao,,,,
58461,1000.03401599082,6,Guangxue Qiao,,,,
114142,942.450198632874,3,Guangyu Cheng,,,,
56537,994.396800969614,1,Guembel Kyle,,,,
160116,977.449559347834,1,Guergui Zlatev,,,,
80420,985.861679232688,4,Guerzon M Hernandez,,,,
110923,987.766083236255,1,Guianus Bin Salagan,,,,
28286,974.533847986035,1,Guido Brizi,,,,
6576,867.712798521053,20,Guido Gosselink,,,,
145936,1026.85295282433,3,Guido Savelkoul,,,,
151677,973.475543501894,1,Guido Specker,,,,
71434,984.547528770687,2,Guido Urbany,,,,
25103,970.469254228572,1,Guido Wientges,,,,
78487,976.862754006073,1,Guilherme Fracacio,,,,
56268,993.30021385324,1,Guilherme Manocchio,,,,
72202,985.511402654722,1,Guilherme Nogueira,,,,
106847,971.499897854928,4,Guilherme Pires,,,,
5676,1052.82450245362,14,Guillaume Dechavanne,,,,
98126,1085.60519670861,13,Guillaume Hay,,,,
16267,996.879508872762,1,Guillaume Lachance,,,,
60963,972.85399289952,1,Guillaume Lupi,,,,
11373,971.786879401815,1,Guillaume Montoisy,,,,
68997,992.520664490236,2,Guillaume Primault,,,,
103848,1039.0781456892,9,Guillem Montiel Moreno,,,,
132880,925.96269551053,5,Guillem Segura Arnau,,,,
22521,780.017747756576,19,Guillermo Arriaga,,,,
116897,987.983436660718,1,Guillermo Burgoa Somoza,,,,
84821,869.727952941565,20,Guillermo Cuchillo Bermejo,,,,
94258,978.934172565442,1,Guillermo Ferrer,,,,
49349,978.022338972641,1,Guillermo Montoya,,,,
13927,897.466346447012,13,Guillermo Nantes,,,,
114939,1028.31739223614,10,Guillermo Ruiz Tome,,,,
147655,976.647990659691,1,Guillermo Saenz,,,,
168031,977.25098206222,1,Guillermo Tristán,,,,
28168,940.377288141114,5,Guillermo Von Zellheim,,,,
160131,1001.02802530268,1,Guiseppe Trapam,,,,
160157,995.971591894107,1,Gulhelm Porcheron,,,,
54257,992.044867990756,1,Gundars Petersons,,,,
144713,988.6921538861,1,Gunther Heidinger,,,,
144709,992.272573466519,1,Gunther Strachon,,,,
23697,983.610103377324,1,Gunther Swoboda,,,,
111278,975.644506814767,1,Guo Shen Derek Tan,,,,
147104,977.755768052079,2,Guo Weidong,,,,
27153,974.571886534057,1,Guodong Miao,,,,
45376,943.787680310072,5,Gurudatt Devidas Gharat,,,,
167635,986.205738867439,1,Gustav Bach,,,,
47630,1360.45300064819,52,Gustav Iden,,,,
158619,1018.20573886744,1,Gustav Røn-Buskov,,,,
17682,836.602298716717,22,Gustavo Adolfo Pontaza Pivaral,,,,
64289,971.243065183292,2,Gustavo Aguilar,,,,
136544,994.319632450736,1,Gustavo Betancourt,,,,
20062,986.924877858077,1,Gustavo Caraca,,,,
112656,986.386304173793,1,Gustavo Dantas,,,,
153723,971.677430062198,1,Gustavo Do Canto,,,,
163728,973.388775684978,1,Gustavo Gabriel Sanchez Cejas,,,,
146485,992.941882857595,3,Gustavo Garzon,,,,
66811,968.309929252116,5,Gustavo Hachmeister,,,,
10862,978.521621064875,1,Gustavo Lombardi,,,,
66347,997.970970446199,1,Gustavo Mesquita,,,,
29370,969.514520030338,1,Gustavo Nicolás Rodriguez,,,,
7541,929.697775378501,3,Gustavo Penilla Garcia,,,,
20486,981.476288835359,1,Gustavo Probert Maldonado,,,,
31516,948.341031923465,2,Gustavo Zavaleta,,,,
145820,987.993263938555,1,Guy Bennefoy,,,,
119185,1000.55905698221,5,Guy Evans-Haggerty,,,,
143096,971.382576915655,1,Guy Fricot,,,,
145798,999.71845477825,1,Guy Gerolt,,,,
16294,992.796123155125,1,Guy Kaftori,,,,
54519,974.909272384501,1,Guy Michels,,,,
66447,983.463399280091,2,Guy Stemper,,,,
162679,985.85770513667,1,Gwangjae Seo,,,,
70823,975.879048291293,2,Gwangmin Seo,,,,
61040,993.156635503281,1,Gyebortus Klerkx,,,,
144714,988.244601438547,1,Gyorgy Krajnyak,,,,
83988,986.826036858824,6,Gyuhyung Lee,,,,
5727,958.712450373755,14,Gyula Kis,,,,
148087,1015.18669136505,1,Gyula Kiss,,,,
70824,943.516296556575,11,Gyuseo Choi,,,,
67141,957.277576865661,2,György Jakócs,,,,
6427,976.03935328439,6,Gábor Buru,,,,
11001,1280.27407004692,119,Gábor Faldum,,,,
50620,970.66049830898,1,Gábor Kindl,,,,
10795,993.346061425133,3,Gábor Kárpáti,,,,
15131,999.241993686241,11,Gábor Márkus Jr.,,,,
61037,999.129968836614,1,Gábor Papp,,,,
25343,968.687532890674,3,Gábor Ádám Kovács,,,,
151595,1006.76847279482,1,Gérard Joliat,,,,
22374,968.541068163975,1,Gökhan Benli,,,,
20301,962.358535182996,2,Gökhan Güven,,,,
94378,908.294180020094,30,Gültigin Er,,,,
116353,976.520799508304,1,Haechang Lee,,,,
6544,866.963039364016,12,Haengjoon Lee,,,,
57861,995.498967984803,2,Hagdaner Nava,,,,
65483,1061.25832616577,5,Hahasiah Yosua Cervantes Martinez,,,,
58460,1001.6443382154,2,Hai Li,,,,
17274,821.674499935325,17,Hailin Li,,,,
15074,954.690547583256,2,Hajime Nakane,,,,
26756,972.962407738139,1,Hakan Kuru,,,,
11234,977.612659645892,2,Hakan Senoz,,,,
145320,973.959279209377,1,Haldane Van Horen,,,,
14133,999.74254958211,1,Haluk Agabeyoglu,,,,
92216,939.792620149649,4,Hamad Almansoori,,,,
139931,974.609675094528,1,Hamadel Nestor Ndiaye,,,,
171885,972.344272641023,1,Hamadel Nestor Ndiaye,,,,
173072,1019.43403784136,1,Hamadel Nestor Ndiaye,,,,
140608,982.756510517091,1,Hamdan Jaber,,,,
74230,954.013402190184,15,Hamish Babin,,,,
5308,1318.08540931343,75,Hamish Carter,,,,
46101,972.76223356141,6,Hamish Hammond,,,,
9592,1011.41941125988,10,Hamish Johnson,,,,
132955,966.317331652329,5,Hamish Miller,,,,
125302,1094.73091390423,6,Hamish Reilly,,,,
42500,977.552687278153,1,Hamish Uden,,,,
80373,985.743928791226,2,Han Lin Hsieh,,,,
83365,949.721834481504,2,Han Sing Jonathan Ng,,,,
6452,927.181519190022,3,Hank Campbell,,,,
92928,960.222141264588,2,Hanna Boufarhat,,,,
68952,947.016786893285,2,Hanre Herbst,,,,
26747,968.87730135516,1,Hans Dieter Hohe,,,,
84697,985.929455863172,1,Hans Hufnagl,,,,
151830,1003.48123004442,1,Hans Hufnagl Jr,,,,
46548,761.544412325612,25,Hans Korman,,,,
64399,975.691396569093,2,Hans Moonen,,,,
26782,996.565244617571,1,Hans Peter Zauner,,,,
15528,976.259440986249,1,Hans-Joachim Dilg,,,,
11027,945.687413560585,11,Hansen Gu,,,,
58380,984.678321741727,1,Hanzhen Xu,,,,
16876,914.669439241401,25,Hao Miao,,,,
17866,892.628786270169,7,Hao-Hsiang Wang,,,,
70019,878.384031164911,17,Haojun Liu,,,,
66892,972.169211796557,1,Harald Bamberger,,,,
66909,969.047260577045,1,Harald Vogler,,,,
22083,971.944257884108,1,Harald Zemke,,,,
50186,1004.33551236551,3,Harald Zumpt,,,,
28147,1011.01830952259,1,Harol Santos,,,,
15373,1092.06070120753,9,Harold Robinson,,,,
159833,999.006637526643,1,Harouna Infi,,,,
21871,959.506392173445,10,Harrison Dean,,,,
15712,990.643596369062,1,Harry Dillon,,,,
77302,897.18773243202,9,Harry Jones,,,,
103124,1148.17482689397,28,Harry Leleu,,,,
81164,980.974954248745,1,Harry Pearson,,,,
58835,951.701121811033,3,Harry Speers,,,,
6559,1018.56621972809,45,Harry Wiltshire,,,,
144016,992.761852371024,1,Harshit Yadav,,,,
122643,976.797674905944,1,Haruhi Honda,,,,
85988,972.461311704323,1,Haruhiko Chuma,,,,
9763,947.741574774413,2,Haruki Okamoto,,,,
5829,1079.28914760203,72,Harunobu Sato,,,,
7929,983.918360493004,3,Hasan Altinbay,,,,
14643,959.034309704743,2,Hasan Isbilen,,,,
14624,1015.31712072118,2,Hasan Ozer,,,,
22418,975.910765133672,1,Hasan Sen,,,,
17163,1071.66752685437,8,Hauke Horstmann,,,,
6883,942.006861694063,20,Haven Barnes,,,,
58154,986.77689474631,7,Hayate Namatame,,,,
90020,973.101641608653,1,Hayato Akazawa,,,,
96035,919.501475475117,3,Hayato Gonoi,,,,
13937,1024.15829097061,7,Hayato Kawahara,,,,
124923,907.253536115782,6,Hayato Ogawa,,,,
14214,1000.90803968536,11,Hayato Suzuki,,,,
32166,987.47798442415,2,Hayden Moorhouse,,,,
111217,946.645218342889,2,Hayden Reid,,,,
81157,977.356479318418,2,Hayden Squance,,,,
104034,1532.89761811447,49,Hayden Wilde,,,,
15890,954.713234148723,6,Hayden Woolley,,,,
158871,969.352370613038,1,Hector Alejandro Rodriguez Ramírez,,,,
93492,897.752090982363,15,Hector Arevalo Chico,,,,
63879,967.952788966234,5,Hector Cardenas,,,,
10542,996.95811695767,2,Hector Fonseca,,,,
57907,916.012653429104,5,Hector Francisco Hichaj Aguilar,,,,
9778,956.557269045875,9,Hector Hernandez,,,,
10985,990.994662843417,1,Hector Huacuz,,,,
39434,985.944518532316,1,Hector Manrique,,,,
122974,955.766724922971,2,Hector Mesa Zamora,,,,
10969,946.137096351573,3,Hee-Suk Hong,,,,
83989,977.259080937201,2,Heechang Kang,,,,
105477,968.457235159444,4,Hegel Maldonado Custodio,,,,
6730,977.678791809493,2,Heidilee Mohamad,,,,
17168,1032.11938782172,2,Heiko Lewanzik,,,,
66791,971.312395957896,1,Heiko Stache,,,,
23605,1006.54210028687,2,Heiko Tewes,,,,
77317,936.451159278529,6,Hein Van Der Merwe,,,,
156206,976.130802693992,1,Heinrich Kolbl,,,,
67122,999.616371100981,2,Heinz Bede-Kraut,,,,
7480,977.089474962594,1,Heinz Lugo,,,,
93333,975.835521475181,1,Heinz Mittermaiers,,,,
97113,977.484068300841,1,Heitini Lelenoa,,,,
5760,1033.4145109933,62,Hektor Llanos Burguera,,,,
43092,959.950284130646,2,Helcio Kricky,,,,
124079,987.808526396015,1,Helenilton Gonçalves De Lima,,,,
15352,1012.62248299183,4,Helge Lorenz,,,,
6235,1135.25268546221,13,Helge Muetschard,,,,
145997,970.113708676898,1,Helmut Bauer,,,,
15671,984.739750226824,2,Helmut Berger,,,,
26920,962.658055672883,2,Hemerson Navarro,,,,
124708,979.85696946245,2,Hemsagar Subedi,,,,
73379,875.122284419936,13,Henadzi Semashka,,,,
63860,1000.09706349002,1,Hender Rafael Castillo Sanchez,,,,
113556,978.07885328811,1,Henderson Owen,,,,
17320,946.017173927549,4,Hendrik Buhr,,,,
6131,1115.54453257092,60,Hendrik De Villiers,,,,
22055,938.865503048257,4,Hendrik Gremmel,,,,
66355,979.685256160485,1,Hendrik Theander,,,,
66794,969.4160996616,1,Hendrik Weise,,,,
13466,1009.65621967913,1,Henk Knol,,,,
28436,984.579252086167,1,Henk Markgraaf,,,,
142067,994,1,Henk Van Der Laar,,,,
11974,969.758234631982,2,Henk-Jan Dolsma,,,,
72549,937.126692887064,4,Hennert Mayorga,,,,
61011,1032.77305871812,3,Henning Plescher,,,,
23824,973.892287526749,1,Henri De Falbaire,,,,
21377,1013.27107893448,2,Henri Kiens,,,,
27635,973.246934722163,1,Henri Moxhon,,,,
30433,1371.20983098331,83,Henri Schoeman,,,,
64519,1079.25094311021,54,Henrik Goesch,,,,
73391,1042.5555341629,32,Henrik Klemmensen,,,,
15229,1021.49439420893,11,Henrik Nöbbelin,,,,
